gene.name	A549_0_1	A549_0_2	A549_0_3	A549_25_1	A549_25_2	A549_25_3	
ENSG00000283768.1	0	0	0	0	0	0
ENSG00000226729.3	0	0	0	0	0	0
ENSG00000135127.11	296	216	310	345	233	224
ENSG00000278250.1	0	0	0	0	0	0
ENSG00000255575.1	0	0	0	0	0	0
ENSG00000111737.11	4993	5186	5259	5165	5919	5251
ENSG00000277283.1	319	201	233	273	307	236
ENSG00000089154.10	11849	13675	12568	13639	12911	12905
ENSG00000266704.1	0	0	0	0	0	0
ENSG00000089157.15	85220	86279	95585	93213	96547	80491
ENSG00000255857.5	368	390	446	414	463	382
ENSG00000089159.16	10835	11320	10855	12043	10781	10866
ENSG00000275936.1	8	6	11	1	16	4
ENSG00000240925.1	0	0	0	0	0	0
ENSG00000123009.4	61	18	34	34	57	27
ENSG00000202538.1	1	1	3	3	4	1
ENSG00000200795.1	2	1	1	0	4	2
ENSG00000089163.4	43	40	52	71	31	46
ENSG00000252659.1	0	0	0	0	0	0
ENSG00000170890.13	1	0	0	2	0	0
ENSG00000135097.6	85	76	108	137	133	97
ENSG00000239881.1	0	0	1	0	1	0
ENSG00000256695.1	0	0	0	0	0	0
ENSG00000111775.2	1742	1711	1605	1909	1865	1617
ENSG00000111780.8	0	0	0	0	0	0
ENSG00000170855.3	2986	3440	3284	3262	3149	3156
ENSG00000257218.5	2514	2622	2723	2960	2735	2511
ENSG00000219355.2	2	2	3	5	0	3
ENSG00000111786.8	12248	11058	13440	13125	11456	11449
ENSG00000088986.10	13015	15400	14779	14869	14014	13504
ENSG00000248008.2	1147	1448	1275	1432	1238	1379
ENSG00000278344.1	3	2	3	6	5	4
ENSG00000110871.14	2566	2495	2825	2816	2764	2649
ENSG00000222601.1	1	0	0	0	1	0
ENSG00000241030.1	4	5	7	5	9	3
ENSG00000022840.15	7801	7743	8176	8541	7794	7406
ENSG00000167272.10	2104	2122	2230	2277	2193	2067
ENSG00000242137.1	1	0	0	0	0	0
ENSG00000256008.2	1	1	1	3	0	1
ENSG00000157782.9	10	5	7	15	6	12
ENSG00000110917.7	22873	22614	22665	24309	25883	21934
ENSG00000256364.1	38	21	33	39	71	37
ENSG00000277423.1	12	10	12	12	14	18
ENSG00000276188.1	2	3	3	1	5	3
ENSG00000175970.10	4015	3407	4081	4277	4491	3642
ENSG00000256569.1	5	1	3	2	5	3
ENSG00000284143.1	0	0	0	0	0	0
ENSG00000122971.8	658	607	679	737	828	616
ENSG00000255946.1	0	0	0	1	0	2
ENSG00000157837.15	2258	2144	2475	2494	2420	1910
ENSG00000213137.3	1	0	0	0	0	1
ENSG00000231313.2	5	0	4	1	3	0
ENSG00000244585.1	4	1	1	2	8	1
ENSG00000241388.5	98	97	88	124	126	78
ENSG00000135100.17	692	624	873	872	859	623
ENSG00000157895.11	1382	1544	1615	1750	1471	1450
ENSG00000135114.12	88	53	99	83	121	56
ENSG00000283542.1	0	0	0	0	0	0
ENSG00000256963.1	0	0	0	0	0	0
ENSG00000279001.1	0	0	0	0	0	0
ENSG00000201945.1	0	0	0	0	0	0
ENSG00000223538.2	0	0	0	0	0	0
ENSG00000089041.16	0	2	1	1	1	0
ENSG00000257053.1	0	0	0	0	0	0
ENSG00000274029.1	0	0	0	0	0	0
ENSG00000135124.14	813	650	819	834	852	630
ENSG00000110931.18	2630	2640	2652	2744	3167	2604
ENSG00000089053.12	8288	8043	8934	9153	8871	7888
ENSG00000258435.1	0	0	0	0	0	0
ENSG00000170633.16	2579	2581	2988	3053	2821	2555
ENSG00000089094.18	2239	2277	2567	2520	2616	2083
ENSG00000284402.1	8	7	9	4	12	6
ENSG00000256742.1	5	4	4	12	11	10
ENSG00000252393.1	0	0	0	0	0	0
ENSG00000276045.3	69	73	77	89	69	90
ENSG00000139714.12	11	10	6	10	18	11
ENSG00000188735.12	1923	2072	2340	2343	2259	2083
ENSG00000139725.7	4784	5222	5042	5721	4600	4932
ENSG00000212694.8	373	289	297	374	419	244
ENSG00000272849.1	0	4	0	3	0	1
ENSG00000274292.1	36	20	35	25	34	30
ENSG00000139718.10	2327	2251	2453	2783	2982	2309
ENSG00000158104.11	108	134	111	101	172	108
ENSG00000256811.1	1	0	1	0	2	1
ENSG00000278084.1	2	3	1	2	4	1
ENSG00000110801.13	276	269	249	267	294	195
ENSG00000256950.2	1	1	3	0	1	1
ENSG00000283389.1	0	0	1	0	0	0
ENSG00000239082.1	0	2	0	1	0	2
ENSG00000158023.9	93	110	96	95	88	98
ENSG00000255856.2	22	28	33	36	22	25
ENSG00000110987.8	280	304	404	461	397	293
ENSG00000256546.1	9	8	13	7	10	4
ENSG00000175727.13	2095	1845	2183	2357	2771	1789
ENSG00000158113.12	13	4	10	8	11	10
ENSG00000204671.1	0	0	0	0	0	0
ENSG00000176383.8	60	45	66	74	96	53
ENSG00000284934.1	0	1	0	2	0	0
ENSG00000184047.17	119	119	137	189	136	140
ENSG00000256861.1	0	0	0	0	0	0
ENSG00000139719.10	890	874	943	1005	960	876
ENSG00000130779.20	7127	7559	7263	7436	8043	7323
ENSG00000214760.3	0	3	1	1	1	0
ENSG00000257097.1	0	2	0	0	0	0
ENSG00000033030.13	2161	2435	2417	2459	2508	2208
ENSG00000252192.1	3	2	1	1	4	1
ENSG00000275265.1	0	1	1	1	0	0
ENSG00000111011.17	4831	4794	5341	5329	5050	4385
ENSG00000184445.11	4235	4534	5024	4572	5083	3861
ENSG00000255972.1	0	0	0	0	0	0
ENSG00000274191.1	5	11	4	3	6	8
ENSG00000256249.1	1	2	4	5	2	6
ENSG00000182782.7	1	4	0	0	2	5
ENSG00000255398.2	1	1	2	0	0	4
ENSG00000196917.5	5	12	9	3	17	13
ENSG00000256044.1	0	0	0	0	1	0
ENSG00000139726.10	7064	7821	7844	8332	8118	7733
ENSG00000206914.1	0	2	1	3	5	3
ENSG00000130783.13	12	21	15	13	20	10
ENSG00000130787.13	1339	1206	1446	1550	1503	1272
ENSG00000139722.6	1168	1095	1195	1341	1223	1125
ENSG00000256152.2	3	3	3	4	3	3
ENSG00000280138.1	21	38	24	34	52	34
ENSG00000150967.17	617	513	564	623	590	467
ENSG00000111325.16	216	166	212	229	233	193
ENSG00000256028.2	0	0	0	0	2	1
ENSG00000182196.13	29	24	26	38	45	30
ENSG00000090975.12	3959	3013	3708	4212	4018	2952
ENSG00000265526.1	0	0	0	0	0	0
ENSG00000251497.2	0	0	1	1	2	3
ENSG00000280381.1	2	2	1	6	3	0
ENSG00000051825.14	2308	2454	2567	2555	2700	2129
ENSG00000280120.1	132	135	146	124	164	117
ENSG00000130921.7	1126	1283	1319	1364	1299	1136
ENSG00000235423.8	196	160	157	193	155	166
ENSG00000111328.6	3615	3059	3509	4078	3163	3190
ENSG00000269980.1	0	0	0	0	0	1
ENSG00000199845.1	0	0	0	0	0	0
ENSG00000139697.13	6658	7136	7203	7636	7107	6671
ENSG00000207189.1	0	0	0	1	0	0
ENSG00000256092.2	243	229	289	269	284	209
ENSG00000284425.1	0	0	0	0	0	0
ENSG00000183955.12	1675	1870	1906	2068	1837	1821
ENSG00000150977.10	755	534	715	792	763	550
ENSG00000270445.1	0	0	0	0	0	0
ENSG00000184209.14	969	881	1005	988	1024	796
ENSG00000188026.12	989	834	1023	1004	1023	843
ENSG00000274427.1	14	13	11	14	16	17
ENSG00000278112.1	42	40	26	33	62	39
ENSG00000266655.1	0	0	0	0	0	0
ENSG00000247373.3	132	107	125	137	138	128
ENSG00000086598.10	15087	14771	16077	16943	16592	14483
ENSG00000111364.15	2906	3088	3384	3225	3135	2981
ENSG00000206897.1	16	24	12	17	15	15
ENSG00000111361.12	2940	3171	3332	3242	3383	3000
ENSG00000111358.13	2419	2379	2426	2499	2837	2299
ENSG00000279953.1	9	13	19	21	20	14
ENSG00000278861.1	24	24	26	22	55	29
ENSG00000168778.11	970	795	983	1042	1014	879
ENSG00000255839.1	0	0	1	0	1	0
ENSG00000185344.13	1658	1835	2077	2196	2048	1645
ENSG00000239215.1	0	0	0	0	0	0
ENSG00000280300.1	1	1	2	0	3	1
ENSG00000197653.15	12	15	14	12	7	7
ENSG00000119242.8	466	423	456	517	490	373
ENSG00000250091.3	0	0	0	0	0	0
ENSG00000270130.1	4	5	3	5	4	4
ENSG00000270048.1	2	3	1	2	4	6
ENSG00000269997.1	6	9	5	5	2	8
ENSG00000269938.1	4	10	3	6	9	7
ENSG00000270061.1	6	13	11	5	9	4
ENSG00000270095.1	3	3	1	2	2	3
ENSG00000179195.15	12169	12528	12988	14056	12859	11847
ENSG00000178882.14	2	2	2	1	3	2
ENSG00000274874.1	0	0	0	0	0	0
ENSG00000256827.1	0	0	0	0	0	0
ENSG00000275389.1	0	6	1	7	8	0
ENSG00000256596.1	2	0	2	0	1	0
ENSG00000196498.13	22706	21541	22110	23134	26481	20665
ENSG00000275967.1	1	4	1	2	1	2
ENSG00000255965.1	0	0	0	0	0	0
ENSG00000214650.2	0	0	0	0	0	0
ENSG00000279527.1	0	1	1	0	0	0
ENSG00000279071.1	0	0	0	0	0	0
ENSG00000280354.1	0	0	0	0	0	0
ENSG00000279121.1	0	0	0	0	0	0
ENSG00000279334.1	0	0	0	0	0	0
ENSG00000280097.1	0	0	0	0	0	0
ENSG00000278973.1	1	0	0	0	0	2
ENSG00000280444.1	0	0	0	0	0	0
ENSG00000279087.1	0	0	0	0	0	0
ENSG00000279931.1	0	0	0	0	0	0
ENSG00000073060.15	12521	12737	14435	13976	13843	12302
ENSG00000252008.1	0	0	0	0	0	0
ENSG00000150991.14	33773	32282	37879	35476	35039	33923
ENSG00000265345.1	4	1	1	3	1	1
ENSG00000241129.3	1	0	0	1	1	0
ENSG00000150990.7	5898	6156	6277	6933	6191	6003
ENSG00000184992.10	5587	6205	7272	7520	6970	6357
ENSG00000280634.1	19	8	10	15	24	12
ENSG00000256093.1	0	0	0	0	0	0
ENSG00000081760.16	2591	2203	2626	2825	2709	2261
ENSG00000279233.1	189	156	195	196	199	161
ENSG00000256814.1	0	0	0	0	0	0
ENSG00000280117.1	0	0	0	0	0	0
ENSG00000139364.10	6	3	5	6	12	3
ENSG00000279462.1	0	0	0	0	0	0
ENSG00000280125.1	0	0	0	0	0	0
ENSG00000280415.1	0	0	0	0	0	0
ENSG00000271184.1	0	0	0	0	0	0
ENSG00000249267.6	0	0	0	0	0	0
ENSG00000275212.2	0	0	0	0	0	0
ENSG00000284848.1	0	0	0	0	0	0
ENSG00000280364.1	0	0	0	0	0	0
ENSG00000280398.1	0	0	0	0	0	0
ENSG00000280272.1	0	0	0	0	0	0
ENSG00000255595.3	0	0	0	0	1	0
ENSG00000256494.1	0	0	0	0	0	0
ENSG00000214043.7	0	0	0	0	0	0
ENSG00000256125.1	0	0	0	0	0	0
ENSG00000255853.1	0	0	0	0	0	0
ENSG00000256310.1	0	0	0	0	0	0
ENSG00000256732.1	0	0	2	0	0	0
ENSG00000255900.1	0	0	0	0	0	0
ENSG00000255944.1	0	0	0	0	0	0
ENSG00000278866.1	0	0	0	0	0	0
ENSG00000279171.1	0	0	0	0	0	0
ENSG00000255998.1	0	0	0	0	0	0
ENSG00000189238.5	0	0	0	0	0	0
ENSG00000256128.5	0	1	1	0	0	0
ENSG00000255923.1	0	0	0	0	0	0
ENSG00000249873.6	0	0	0	0	0	0
ENSG00000256286.1	0	0	0	0	0	0
ENSG00000257021.1	0	0	0	0	0	0
ENSG00000249345.6	0	1	0	0	0	0
ENSG00000256001.1	0	2	1	0	1	0
ENSG00000278266.1	0	0	0	0	0	0
ENSG00000256292.1	0	0	0	0	0	0
ENSG00000256496.1	0	0	0	0	0	0
ENSG00000253089.1	0	0	0	0	0	0
ENSG00000256362.1	0	0	0	0	0	0
ENSG00000256502.1	0	0	0	0	0	0
ENSG00000280024.1	0	0	0	0	0	0
ENSG00000279952.1	0	0	0	0	0	0
ENSG00000255945.1	0	0	0	0	0	0
ENSG00000199584.1	0	0	0	0	0	0
ENSG00000257035.1	0	0	0	0	0	0
ENSG00000256022.5	0	0	0	0	0	0
ENSG00000256922.1	0	0	0	0	0	0
ENSG00000279475.1	0	0	0	0	1	0
ENSG00000255757.1	0	0	0	0	0	0
ENSG00000256597.2	0	0	0	0	0	0
ENSG00000256193.5	0	0	0	0	0	0
ENSG00000256971.1	0	0	0	0	0	0
ENSG00000256643.1	0	0	0	0	0	0
ENSG00000256551.1	0	0	0	0	0	0
ENSG00000256659.1	0	0	1	0	0	0
ENSG00000276487.1	0	0	0	0	0	0
ENSG00000265061.1	0	0	0	0	0	0
ENSG00000181234.9	0	0	0	0	0	0
ENSG00000279180.1	0	0	0	0	0	0
ENSG00000265635.1	0	0	0	0	0	0
ENSG00000257025.1	0	0	0	0	0	0
ENSG00000256630.1	0	0	0	0	0	0
ENSG00000139370.11	1788	1890	2051	2135	1866	1833
ENSG00000279500.1	51	53	75	51	68	47
ENSG00000274695.1	4	7	6	13	7	3
ENSG00000151948.11	1	0	0	0	0	0
ENSG00000255838.1	0	0	0	0	0	0
ENSG00000256581.1	0	0	0	0	0	0
ENSG00000151952.15	0	0	0	1	0	0
ENSG00000249196.6	13	12	7	8	15	8
ENSG00000277217.1	0	0	0	0	0	0
ENSG00000256699.1	0	0	0	0	0	0
ENSG00000280051.1	0	0	0	0	0	0
ENSG00000256085.1	0	0	0	0	0	0
ENSG00000256137.1	0	0	0	0	0	0
ENSG00000280196.1	0	0	0	0	0	0
ENSG00000251536.2	0	0	0	0	0	0
ENSG00000261650.1	0	0	0	0	0	0
ENSG00000214039.8	0	0	0	0	0	0
ENSG00000256298.1	0	0	0	0	0	0
ENSG00000256906.1	0	0	0	0	1	0
ENSG00000279193.1	0	0	0	0	0	0
ENSG00000276122.1	1	0	0	0	1	0
ENSG00000250208.6	0	0	0	0	0	0
ENSG00000280405.1	0	0	0	0	0	0
ENSG00000111432.4	2	0	0	0	0	0
ENSG00000242963.1	0	0	0	0	0	0
ENSG00000259862.1	0	0	0	0	0	0
ENSG00000125207.7	0	0	0	0	1	0
ENSG00000279343.1	0	0	0	0	0	0
ENSG00000279478.1	0	0	0	0	0	0
ENSG00000060709.15	3	0	0	0	5	2
ENSG00000256064.1	0	0	0	0	0	0
ENSG00000279905.1	1	1	0	0	1	0
ENSG00000279146.1	0	0	0	0	0	0
ENSG00000256343.7	0	0	0	0	0	0
ENSG00000279650.1	0	1	0	0	0	0
ENSG00000111450.13	2903	2860	3037	3246	3260	2685
ENSG00000256250.1	0	0	0	0	0	0
ENSG00000256299.1	11	6	9	13	19	6
ENSG00000222438.1	0	0	1	0	0	1
ENSG00000132341.11	44306	46073	50186	49885	49338	46147
ENSG00000206850.1	0	0	0	0	0	0
ENSG00000111452.12	65	35	46	44	61	41
ENSG00000279940.1	0	0	0	0	0	0
ENSG00000279976.1	0	0	0	0	0	0
ENSG00000280200.1	0	0	0	0	0	0
ENSG00000256204.1	0	0	0	0	0	0
ENSG00000279581.1	0	0	0	0	0	0
ENSG00000280002.1	57	44	48	51	62	59
ENSG00000256151.1	101	90	105	82	103	86
ENSG00000279128.1	0	0	0	0	0	0
ENSG00000279993.1	0	0	0	0	0	0
ENSG00000256810.1	0	0	0	0	0	0
ENSG00000204603.6	0	0	0	0	0	0
ENSG00000280217.1	0	0	0	0	0	0
ENSG00000226356.2	0	0	0	0	0	0
ENSG00000279746.1	0	0	0	0	0	0
ENSG00000248703.2	0	0	0	0	0	0
ENSG00000212251.1	0	0	0	0	0	0
ENSG00000230294.4	0	0	0	0	0	0
ENSG00000256484.1	0	0	0	0	0	0
ENSG00000280319.1	0	0	0	0	0	0
ENSG00000275232.1	0	0	0	0	0	0
ENSG00000256209.1	0	0	0	0	0	0
ENSG00000279388.1	0	0	0	0	0	0
ENSG00000255704.1	0	0	0	0	0	0
ENSG00000279455.1	0	0	0	0	1	0
ENSG00000256258.1	0	0	0	0	0	0
ENSG00000279153.1	0	0	0	0	0	0
ENSG00000256424.1	0	0	0	0	0	0
ENSG00000212154.1	0	0	0	0	0	0
ENSG00000249926.2	0	0	0	0	0	0
ENSG00000243499.1	0	0	0	0	0	0
ENSG00000061936.9	2810	2880	3144	3181	3358	2748
ENSG00000255933.1	0	0	0	0	1	0
ENSG00000200516.1	0	0	0	0	0	0
ENSG00000200483.1	0	0	0	0	0	0
ENSG00000198598.6	524	455	519	537	564	422
ENSG00000256955.2	30	10	10	24	22	15
ENSG00000177169.9	6938	6009	7348	7808	8368	6126
ENSG00000279283.1	5	20	12	22	27	20
ENSG00000255992.1	73	47	83	67	67	50
ENSG00000177192.13	4532	5046	5126	5163	4777	5256
ENSG00000273568.1	56	60	54	42	65	62
ENSG00000183495.13	4709	5753	4900	5429	6121	5197
ENSG00000208892.1	10	7	10	9	9	4
ENSG00000257000.1	3	0	2	8	7	7
ENSG00000274670.1	0	1	0	0	0	0
ENSG00000185684.14	953	868	839	900	1059	806
ENSG00000279640.1	0	0	0	0	0	0
ENSG00000256804.1	0	0	0	0	0	0
ENSG00000185163.9	2930	3139	3107	3191	3094	2955
ENSG00000184967.6	1966	2137	2204	2231	2209	2128
ENSG00000276693.1	0	0	1	0	1	1
ENSG00000256576.2	53	53	47	66	52	53
ENSG00000256312.1	7	5	6	6	14	6
ENSG00000182870.12	172	147	218	264	113	158
ENSG00000279480.1	1	0	1	2	4	0
ENSG00000256943.1	31	13	25	21	18	13
ENSG00000256542.2	27	29	29	25	29	12
ENSG00000278872.1	0	3	0	1	3	1
ENSG00000277011.1	0	0	0	0	0	0
ENSG00000255916.1	5	3	8	6	2	5
ENSG00000279113.1	2	1	1	2	1	4
ENSG00000279704.1	0	0	0	0	0	0
ENSG00000279023.1	0	0	0	0	0	0
ENSG00000280150.1	0	0	0	0	0	0
ENSG00000274373.1	1	1	0	1	1	1
ENSG00000256783.1	0	0	0	0	0	0
ENSG00000256875.2	0	0	0	0	0	0
ENSG00000112787.13	1629	1530	1732	1741	1789	1496
ENSG00000280287.1	51	94	57	74	58	65
ENSG00000279700.1	12	21	5	18	21	14
ENSG00000277052.1	6	9	10	4	10	8
ENSG00000277186.1	0	0	0	1	2	0
ENSG00000204583.9	0	0	0	0	0	0
ENSG00000187848.13	0	1	1	1	2	2
ENSG00000280311.1	4	9	7	3	1	3
ENSG00000177084.16	7215	7356	7941	8274	8596	6901
ENSG00000176894.9	84	74	81	83	77	75
ENSG00000256632.3	0	0	0	0	0	0
ENSG00000247077.6	5015	5646	5705	5823	5400	5533
ENSG00000201469.1	0	0	0	0	0	0
ENSG00000176915.14	8690	8529	8782	9786	9298	8286
ENSG00000256108.1	0	0	0	0	0	1
ENSG00000090615.14	5121	5297	5142	5760	5546	5392
ENSG00000072609.17	2070	1834	1999	2213	2244	1798
ENSG00000232888.4	225	56	58	69	207	52
ENSG00000252079.1	0	0	0	0	0	0
ENSG00000278949.1	26	27	19	29	22	19
ENSG00000236617.2	35	32	41	52	39	25
ENSG00000255703.1	0	0	0	0	0	0
ENSG00000250790.4	0	1	0	0	0	0
ENSG00000196458.10	1078	1179	1102	1134	1197	1037
ENSG00000256563.2	0	0	0	0	0	0
ENSG00000198393.7	720	790	734	643	809	688
ENSG00000252269.1	0	0	0	0	0	0
ENSG00000246394.7	0	0	0	0	0	0
ENSG00000255807.1	0	0	0	0	0	0
ENSG00000198040.10	1512	1465	1493	1554	1793	1346
ENSG00000279466.1	1	0	1	3	0	0
ENSG00000279817.1	3	2	2	2	5	1
ENSG00000196387.9	663	689	627	620	726	641
ENSG00000214029.4	347	410	380	422	481	388
ENSG00000271963.1	0	0	1	0	2	0
ENSG00000240991.3	1	1	0	1	0	0
ENSG00000256223.5	120	149	147	144	153	126
ENSG00000256825.4	0	0	0	0	0	0
ENSG00000090612.20	751	791	691	680	813	614
ENSG00000255919.1	0	0	0	0	0	0
ENSG00000227059.6	0	0	0	0	0	0
ENSG00000239190.1	0	0	0	0	0	0
ENSG00000238443.1	0	0	0	0	0	0
ENSG00000279924.1	0	0	0	0	0	0
ENSG00000279516.1	192	178	208	245	235	190
ENSG00000279081.2	0	0	0	0	0	0
ENSG00000284679.1	0	0	0	0	0	0
ENSG00000280208.1	39	45	55	59	43	63
ENSG00000279124.1	0	0	0	0	0	0
ENSG00000279730.2	0	0	0	0	0	0
ENSG00000279231.1	0	0	0	0	0	0
ENSG00000268486.5	0	0	0	0	0	0
ENSG00000276183.1	0	0	0	0	0	0
ENSG00000215604.3	0	0	0	0	0	0
ENSG00000270496.1	0	0	0	0	0	0
ENSG00000231238.1	0	0	0	0	0	0
ENSG00000233905.1	0	0	0	0	0	0
ENSG00000229788.1	0	0	0	0	0	0
ENSG00000235876.2	0	0	0	0	0	0
ENSG00000231914.1	0	0	0	0	0	0
ENSG00000226361.5	1	1	0	2	3	0
ENSG00000228797.2	20	27	30	22	27	16
ENSG00000230931.2	0	0	0	0	0	0
ENSG00000204718.3	0	0	0	0	0	0
ENSG00000227784.1	0	0	0	0	0	0
ENSG00000244155.1	0	0	0	0	0	0
ENSG00000227568.1	0	0	0	0	0	0
ENSG00000225016.1	0	0	0	0	0	0
ENSG00000206192.7	0	0	0	0	0	0
ENSG00000242756.2	0	0	0	0	0	0
ENSG00000223024.1	0	0	0	0	0	0
ENSG00000206787.1	0	0	0	0	0	0
ENSG00000235500.2	2	0	0	2	2	2
ENSG00000226250.1	0	0	0	0	0	0
ENSG00000231358.3	0	0	0	0	0	0
ENSG00000226057.7	0	0	0	0	1	0
ENSG00000232685.4	0	0	0	0	0	0
ENSG00000229375.1	0	0	0	0	0	0
ENSG00000187721.8	0	0	0	0	0	0
ENSG00000226619.1	0	0	0	0	0	0
ENSG00000252287.1	0	0	0	0	0	0
ENSG00000224778.1	0	0	0	0	0	0
ENSG00000234894.1	0	0	0	0	0	0
ENSG00000229147.1	0	0	0	0	0	0
ENSG00000278337.1	0	0	0	0	0	0
ENSG00000198033.11	0	0	0	0	0	0
ENSG00000121388.5	0	0	0	0	0	0
ENSG00000227879.2	6	8	5	10	7	4
ENSG00000232243.1	0	0	0	0	0	0
ENSG00000237636.2	0	0	0	0	0	0
ENSG00000215349.2	8	8	3	4	4	2
ENSG00000236834.1	0	0	0	0	0	0
ENSG00000224976.2	1	3	0	0	2	0
ENSG00000231184.3	0	4	1	1	0	0
ENSG00000229791.1	0	0	0	0	0	0
ENSG00000237164.1	0	0	0	0	0	0
ENSG00000132958.17	0	0	0	0	0	0
ENSG00000223625.1	0	0	0	0	0	0
ENSG00000232894.1	0	0	0	0	0	0
ENSG00000215572.2	1	0	0	1	1	0
ENSG00000225316.2	0	0	0	0	1	0
ENSG00000238132.2	0	3	2	5	4	2
ENSG00000196199.13	2371	2204	2535	2522	2648	2112
ENSG00000226352.2	1	0	3	0	1	3
ENSG00000121390.18	3211	2989	3429	3681	3532	3069
ENSG00000275014.1	0	0	0	0	0	0
ENSG00000233469.1	1	0	0	4	1	1
ENSG00000132950.18	617	559	598	658	705	524
ENSG00000223576.2	0	0	0	1	0	0
ENSG00000275964.1	48	31	50	57	73	39
ENSG00000121741.16	3549	3078	3513	3855	3998	2755
ENSG00000237672.1	0	0	0	0	0	0
ENSG00000279951.1	1	2	0	1	0	0
ENSG00000236076.1	0	0	0	0	0	0
ENSG00000121743.3	39	35	43	44	41	37
ENSG00000226633.2	0	0	0	0	0	0
ENSG00000260131.1	0	0	0	0	0	0
ENSG00000165474.6	28	22	30	37	38	30
ENSG00000279065.1	0	0	0	0	0	0
ENSG00000121742.17	0	1	1	0	0	0
ENSG00000165475.14	235	198	261	226	316	169
ENSG00000263978.1	0	0	0	0	0	0
ENSG00000277020.4	5	4	2	10	3	4
ENSG00000032742.17	1312	1320	1353	1382	1438	1268
ENSG00000238286.1	2	3	1	3	7	5
ENSG00000222726.1	0	1	3	4	5	5
ENSG00000278291.1	148	126	149	152	209	117
ENSG00000172458.4	26	40	35	32	36	27
ENSG00000279135.1	0	2	1	1	5	2
ENSG00000150456.10	248	240	278	276	223	258
ENSG00000233524.1	0	0	0	1	2	1
ENSG00000275485.1	6	3	3	3	3	3
ENSG00000132953.16	2479	2961	2655	2648	3058	2602
ENSG00000236704.1	0	0	0	0	0	0
ENSG00000233780.3	1	0	0	0	5	0
ENSG00000234363.1	0	0	0	0	0	0
ENSG00000213621.3	28	23	13	8	25	10
ENSG00000150457.8	1710	1733	1731	1926	1825	1699
ENSG00000233851.1	0	0	0	0	0	0
ENSG00000201821.1	1	0	0	0	0	0
ENSG00000180172.7	1	2	2	1	5	3
ENSG00000225585.1	0	0	0	0	0	0
ENSG00000275689.1	0	0	0	0	0	0
ENSG00000252128.1	0	0	1	0	0	0
ENSG00000150459.12	5255	5427	5936	6294	6128	5396
ENSG00000165480.15	1224	1605	1493	1448	1416	1475
ENSG00000173141.4	1920	1988	2111	2025	2134	1956
ENSG00000271250.1	0	0	0	0	0	0
ENSG00000233405.1	0	0	0	0	0	0
ENSG00000235438.7	0	0	0	0	1	0
ENSG00000277077.1	2	1	2	1	2	2
ENSG00000233325.3	43	33	41	41	60	39
ENSG00000224429.7	5	0	2	1	3	2
ENSG00000215571.5	1	1	0	0	2	0
ENSG00000235076.2	0	0	0	0	0	0
ENSG00000222747.1	0	0	0	0	0	0
ENSG00000180776.15	4632	4092	4785	5595	4952	4189
ENSG00000236953.1	4	2	1	3	7	4
ENSG00000226908.1	0	0	0	0	0	0
ENSG00000165487.13	1777	2003	1803	1874	1917	1760
ENSG00000230022.1	0	0	0	0	1	1
ENSG00000207518.1	0	0	0	0	0	0
ENSG00000226525.5	28	22	17	11	49	16
ENSG00000102678.6	0	0	0	0	0	0
ENSG00000244197.3	0	0	0	0	0	0
ENSG00000226722.3	0	0	0	0	0	0
ENSG00000276476.2	51	52	60	34	54	34
ENSG00000237175.1	0	0	0	0	0	0
ENSG00000226118.1	0	0	0	0	0	0
ENSG00000232187.1	206	174	161	207	203	151
ENSG00000225777.1	0	0	0	0	0	0
ENSG00000253094.1	0	0	0	0	0	0
ENSG00000237952.1	0	0	0	0	0	0
ENSG00000226507.1	1	0	0	0	0	0
ENSG00000231650.1	0	0	1	0	0	0
ENSG00000262619.1	0	1	0	0	2	0
ENSG00000230535.1	0	0	1	0	0	0
ENSG00000234685.1	3	3	1	3	9	4
ENSG00000262198.1	0	0	0	3	1	0
ENSG00000283075.1	0	0	0	0	0	0
ENSG00000233440.2	1	1	0	0	0	0
ENSG00000207157.1	0	0	0	0	0	0
ENSG00000229483.2	0	0	0	0	0	0
ENSG00000102683.7	1	1	0	0	3	2
ENSG00000252952.1	0	0	0	0	0	0
ENSG00000235205.1	0	0	0	0	1	0
ENSG00000236803.1	0	0	0	0	0	0
ENSG00000151835.15	3370	4325	3529	3851	4587	3588
ENSG00000232163.2	0	0	0	0	0	0
ENSG00000229558.2	4	2	2	0	0	0
ENSG00000232977.6	9	15	20	13	10	4
ENSG00000227893.1	0	0	0	0	0	0
ENSG00000127863.15	280	219	272	314	314	216
ENSG00000027001.9	1452	1495	1620	1648	1524	1440
ENSG00000232102.1	0	0	0	0	0	0
ENSG00000205861.11	45	50	47	55	61	52
ENSG00000205863.10	0	0	1	0	0	0
ENSG00000196593.9	2	1	0	0	0	0
ENSG00000273167.1	0	0	0	0	0	0
ENSG00000182957.15	495	509	555	535	581	440
ENSG00000228741.2	1	0	1	0	0	0
ENSG00000225674.1	14	10	12	6	15	9
ENSG00000252695.1	0	0	0	0	0	0
ENSG00000227213.1	0	0	0	0	0	0
ENSG00000240654.6	0	0	0	0	0	0
ENSG00000240868.1	0	0	0	0	0	0
ENSG00000277040.1	0	0	0	0	0	0
ENSG00000234627.3	1	0	0	0	1	0
ENSG00000261498.1	0	0	0	0	0	0
ENSG00000233545.1	0	0	0	0	1	0
ENSG00000205822.10	1	1	1	0	1	0
ENSG00000102699.5	5353	5543	5533	5904	5825	4969
